¶mÂí¥«°Ï,¥æ©ö¼Ðªº,¤g¦a°Ï¬q¦ì¸m©Î«Øª«°ÏªùµP,¤g¦a²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î¤À°Ï,«D³£¥«¤g¦a¨Ï¥Î½s©w,¥æ©ö¦~¤ë¤é,¥æ©öµ§´É¼Æ,²¾Âà¼h¦¸,Á`¼Ó¼h¼Æ,«Øª««¬ºA,¥D­n¥Î³~,¥D­n«Ø§÷,«Ø¿v§¹¦¨¦~¤ë,«Øª«²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,«Øª«²{ªp®æ§½-©Ð,«Øª«²{ªp®æ§½-ÆU,«Øª«²{ªp®æ§½-½Ã,«Øª«²{ªp®æ§½-¹j¶¡,¦³µLºÞ²z²ÕÂ´,Á`»ù¤¸,³æ»ù¨C¥­¤è¤½¤Ø,¨®¦ìÃþ§O,¨®¦ì²¾ÂàÁ`­±¿n¥­¤è¤½¤Ø,¨®¦ìÁ`»ù¤¸,³Æµù,½s¸¹
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤K¼w¸ô151~180¸¹,19.64,¦í,,,1050517,¤g¦a1«Øª«1¨®¦ì1,¤Q¤­¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050122,136.58,3,2,2,¦³,¦³,7550000,55279,©Y¹D¥­­±,14.56,0,,RPSOMLSLOHLFFGE66CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤K¼w¸ô151~180¸¹,21.75,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤Q¤@¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050122,150.04000000000002,3,2,2,¦³,¦³,8180000,54519,©Y¹D¥­­±,16.73,0,,RPTOMLSLOHLFFGE76CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤K¼w¸ô151~180¸¹,21.4,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì1,¤T¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050122,146.61,3,2,2,¦³,¦³,8750000,59682,©Y¹D¥­­±,16.73,0,,RPUOMLSLOHLFFGE86CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤K¼w¸ô151~180¸¹,12.63,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì0,¤Q¼h,¤Q¤­¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1050122,87.46000000000001,2,1,1,¦³,¦³,4900000,56026,,0.0,0,,RPVOMLSLOHLFFGE96CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï³»·s¤Cµó31~60¸¹,28.29,¦í,,,1050512,¤g¦a1«Øª«1¨®¦ì1,¤­¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1030210,170.11,3,2,2,¦³,¦³,7200000,42326,©Y¹D¥­­±,23.13,0,,RPRPMLOLOHLFFGE88CA
»ñ¤s°Ï,¤g¦a,¤û¼é®H¬q1171~1200¦a¸¹,68.0,¤u,,,1050506,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1686400,24800,,0.0,0,,RPTOMLTLOHLFFGE86CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¦Ñ·Ý¥|µó91~120¸¹,73.0,¦í,,,1050506,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,¦í°Ó¥Î,¥[±j¿j³y,0670408,105.6,4,2,3,¦³,µL,8200000,77652,,0.0,0,,RPWOMLTLOHLFFGE17CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¤T°Óµó1«Ñ2§Ë1~30¸¹,32.7,¦í,,,1050501,¤g¦a1«Øª«1¨®¦ì0,¤@¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0700310,73.14,3,2,2,¦³,µL,4070000,55647,,0.0,0,,RPTNMLTLOHLFFGE76CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï·ç¿³¸ô211~240¸¹,17.72,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850628,149.83,4,2,2,¦³,¦³,1338548,8934,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPOMLTLOHLFFGE09CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï·ç¿³¸ô211~240¸¹,8.86,¦í,,,1050602,¤g¦a1«Øª«1¨®¦ì0,¤Q¤T¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850628,73.98,2,1,1,¦³,¦³,672274,9087,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPPMLSLOHLFFGE09CA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«»ñ¤s°Ï¥_¤¯µó31~60¸¹,153.74,¦í,,,1050517,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¨£¨ä¥Lµn°O¨Æ¶µ,1031224,299.73,4,2,5,¦³,µL,26800000,89414,,0.0,0,,RPUNMLOJPHLFFGE88CA
¤jªÀ°Ï,¤g¦a,«OªÀ¬q331~360¦a¸¹,743.4,¹A,,,1050425,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,12593000,16940,,0.0,0,,RPTNMLKLOHLFFIE68CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏªQ®H¥_«Ñ1~30¸¹,15.65,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050529,¤g¦a2«Øª«1¨®¦ì0,¤»¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840915,75.28999999999999,2,1,1,¦³,¦³,2000000,26564,,0.0,0,,RPUNMLKLOHLFFIE78CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï²y³õ¸ô¤å¤ß«Ñ1~30¸¹,208.12,¦í,,,1050517,¤g¦a9«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0780520,283.98,4,2,4,¦³,µL,11800000,41552,,0.0,0,,RPUNMLLLOHLFFIE88CA
¬ü¿@°Ï,¤g¦a,¬ü¿@¬q3001~3030¦a¸¹,1659.0,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050602,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4200000,2532,,0.0,0,,RPPNMLNLOHLFFKE78CA
¸ô¦Ë°Ï,¤g¦a,Àô²y¬q1711~1740¦a¸¹,1852.63,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050408,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,5700000,3077,,0.0,0,,RPPNMLSLOHLFFJE56CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°Ïªø¹Ø¸ô61~90¸¹,88.0,¦í,,,1050511,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0970623,199.7,6,2,7,¦³,µL,6600000,33050,,0.0,0,,RPQNMLMLOHLFFJE68CA
ªü½¬°Ï,¤g¦a,¤¤¸ô¬q601~630¦a¸¹,126.71,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050526,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1300000,10260,,0.0,0,,RPTNMLSLOHLFFJE96CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¦W¤s¤@µó31~60¸¹,95.59,¦í,,,1050509,¤g¦a2«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1001213,209.41,5,2,4,¦³,µL,11280000,53866,,0.0,0,,RPPNMLLJPHLFFIE28CA
¸ô¦Ë°Ï,¤g¦a,¸t¥À¬q331~360¦a¸¹,35691.5,¹A,,,1050426,¤g¦a7«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,106272829,2978,,0.0,0,,RPPNMLPKOHLFFJE78CA
¸ô¦Ë°Ï,¤g¦a,Àô²y¬q1441~1470¦a¸¹,479.91,,¯S©w¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,1050505,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,8830000,18399,,0.0,0,,RPPNMLQKOHLFFJE88CA
¸ô¦Ë°Ï,¤g¦a,Àô²y¬q1441~1470¦a¸¹,397.35,,¯S©w¹A·~°Ï,¤BºØ«Ø¿v¥Î¦a,1050505,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,7750000,19504,,0.0,0,,RPQNMLQKOHLFFJE98CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°ÏÆW¤º¨½ÆW¤º¤@«Ñ16§Ë1~30¸¹,79.59,¹A,,,1050530,¤g¦a2«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041229,161.69,5,2,4,¦³,µL,8800000,54425,,0.0,0,,RPOOMLMKPHLFFIE48CA
¸ô¦Ë°Ï,¤g¦a,·s¿³¬q61~90¦a¸¹,2163.47,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050602,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,9366000,4329,,0.0,0,,RPQNMLLLOHLFFJE58CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«´ò¤º°Ï¤¤¤s¸ô¤@¬q301«Ñ62§Ë1~30¸¹,22.06,¦í,,,1050527,¤g¦a3«Øª«1¨®¦ì1,¤C¼h,¤Q¤G¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,0840321,126.69,3,2,2,¦³,¦³,2300000,18155,©Y¹D¥­­±,0.0,0,,RPSNMLLLOHLFFJE78CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï»ñªL¤@¸ô184«Ñ1~30¸¹,94.13,°Ó,,,1050517,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1040929,301.57,5,2,4,¦³,µL,9000000,29844,,0.0,0,,RPVOMLKLOHLFFLE66CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï»ñªL¤@¸ô300«Ñ1~30¸¹,26.17,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¤T¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0720208,78.17,3,2,1,¦³,µL,750000,9594,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPWNMLQKOHLFFLE17CA
¤j¼d°Ï,¤g¦a,¤º´ò¬q91~120¦a¸¹,101.0,¦í,,,1050519,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1800000,17822,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLQKOHLFFLE56CA
¤j¼d°Ï,¤g¦a,¤s¤l³»¬q3421~3450¦a¸¹,2895.0,¹A,,,1050426,¤g¦a3«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,54510000,18829,,0.0,0,,RPRNMLNKPHLFFLE09CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤¯·R¸ô91~120¸¹,63.32,¦í,,,1050524,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0770917,163.23,3,2,2,¦³,µL,8300000,50848,,0.0,0,,RPVNMLTLOHLFFLE47CA
­d¶®°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«­d¶®°ÏªZ©÷¸ô70«Ñ1~30¸¹,61.0,¦í,,,1050412,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤G¼h,³z¤Ñ­í,,¥[±j¿j³y,0600901,99.76,4,2,3,¦³,µL,7700000,77185,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPVOMLSLOHLFFBE56DA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¸qµØ¸ô40«Ñ1~30¸¹,69.25,¦í,,,1050426,¤g¦a1«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0690903,140.81,4,2,3,¦³,µL,6500000,46161,,0.0,0,,RPTPMLOLOHLFFDE88DA
«eÂí°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥««eÂí°Ï³Í±Û¤T¸ô109«Ñ1~30¸¹,97.0,¦í,,,1050520,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,,¿ûµ¬²V¾®¤g³y,0681211,256.34,4,1,3,¦³,µL,8960000,34954,,0.0,0,,RPVOMLMLOHLFFCE68DA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¥ÁÂ×¸ô1~30¸¹,28.68,¦í,,,1050526,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),,¿ûµ¬²V¾®¤g³y,0700612,91.44,3,2,2,¦³,µL,1800000,19685,,0.0,0,,RPVNMLQKOHLFFDE98DA
¿P±_°Ï,¤g¦a,Ã£¤¤¬q421~450¦a¸¹,3076.53,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050427,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,10000000,3250,,0.0,0,,RPTNMLMLOHLFFFE68DA
¿P±_°Ï,¤g¦a,Ã£¤¤¬q451~480¦a¸¹,412.9,,¤@¯ë¹A·~°Ï,¹Aªª¥Î¦a,1050427,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1200000,2906,,0.0,0,,RPUNMLMLOHLFFFE78DA
·£±ê°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«·£±ê°Ï¼w½å¸ô181~210¸¹,25.65,¦í,,,1050401,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤C¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0850629,141.81,3,1,2,¦³,µL,5000000,35258,,0.0,0,,RPUNMLPJPHLFFEE88DA
»ñ¤s°Ï,©Ð¦a(¤g¦a+«Øª«)+¨®¦ì,°ª¶¯¥«»ñ¤s°Ï¤u¨óµó31~60¸¹,59.99,¦í,,,1050604,¤g¦a1«Øª«1¨®¦ì1,¤@¼h¡A¤G¼h,¤Q¥|¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1010502,245.31,0,0,0,µL,¦³,13410000,54666,©Y¹D¥­­±,0.0,0,,RPWNMLPKOHLFFGE66DA
¬ü¿@°Ï,¤g¦a,¼w¿³¬q991~1020¦a¸¹,177.42,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050420,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,1691,,0.0,0,,RPRNMLOKOHLFFKE09DA
¤j¾ð°Ï,¤g¦a,ºû·s¬q991~1020¦a¸¹,218.92,¨ä¥L,,,1050525,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2488245,11366,,0.0,0,Åv§Q¤H4¤H(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPROMLMKPHLFFGE68DA
¤j¾ð°Ï,¤g¦a,ºû·s¬q961~990¦a¸¹,148.49,¨ä¥L,,,1050525,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1761596,11863,,0.0,0,Åv§Q¤H6¤H(¥]§t)¤½¦@³]¬I«O¯d¦a¤§¥æ©ö¡C,RPTOMLMKPHLFFGE88DA
§üªL°Ï,¤g¦a,¤ë¬Ü¬q1471~1500¦a¸¹,3049.5,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050413,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,1500000,492,,0.0,0,,RPPNMLQKOHLFFHE78DA
¤jªÀ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤jªÀ°Ï»A«Ì¸ô84«Ñ31~60¸¹,6.92,°Ó,,,1050407,¤g¦a1«Øª«1¨®¦ì0,¤K¼h,¤Q¤E¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830128,45.7,1,1,1,¦³,¦³,700000,15317,,0.0,0,,RPVNMLPKOHLFFIE76DA
¤ºªù°Ï,¤g¦a,¤ì¬]¬q841~870¦a¸¹,6491.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050412,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,4000000,616,,0.0,0,,RPPNMLKLOHLFFHE28DA
¤ºªù°Ï,¤g¦a,¤ì¬]¬q841~870¦a¸¹,524.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050412,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,300000,573,,0.0,0,,RPQNMLKLOHLFFHE38DA
¤j¼d°Ï,¤g¦a,¤¤ÉÜ¥_¬q601~630¦a¸¹,2.84,¦í,,,1050527,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,149753,52730,,0.0,0,,RPQNMLKMOHLFFLE88DA
¤T¥Á°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤T¥Á°Ï¼w¤sµó30«Ñ20§Ë1~30¸¹,5.58,¦í,,,1050525,¤g¦a1«Øª«1¨®¦ì0,¤­¼h,¤K¼h,µØ·H(10¼h§t¥H¤U¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830408,32.41,1,1,1,¦³,¦³,1220000,37643,,0.0,0,,RPSNMLQKOHLFFDE68DA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤j´¼µó15«Ñ31~60¸¹,14.96,¦í,,,1050601,¤g¦a4«Øª«1¨®¦ì0,¤Q¼h,¤Q¤T¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0830803,120.92,3,2,2,¦³,¦³,2820000,23321,,0.0,0,,RPRNMLOJPHLFFLE09CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï±R½å¸ô1~30¸¹,98.3,¦í,,,1050524,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1031016,196.5,5,2,4,¦³,µL,9980000,50789,,0.0,0,,RPTNMLNLOHLFFLE66CA
ªL¶é°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«ªL¶é°Ï³»­í¸ô50«Ñ56§Ë1~30¸¹,86.0,¦í,,,1050515,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¨£¨ä¥Lµn°O¨Æ¶µ,¿ûµ¬²V¾®¤g³y,1041202,194.68,5,1,5,¦³,µL,8130000,41761,,0.0,0,,RPRNMLQKOHLFFLE66CA
¤j¼d°Ï,¤g¦a,¤s¤l³»¬q4171~4200¦a¸¹,517.75,¹A,,,1050504,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,2700000,5215,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPQNMLPKOHLFFLE09CA
¤j¼d°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤j¼d°Ï¤º­í¸ô185«Ñ1§Ë1~30¸¹,28.72,¦í,,,1050601,¤g¦a1«Øª«1¨®¦ì0,¥|¼h,¤­¼h,¤½´J(5¼Ó§t¥H¤UµL¹q±è),¨£¨Ï¥Î°õ·Ó,¿ûµ¬²V¾®¤g³y,0821106,120.07000000000001,3,2,2,¦³,¦³,2280000,18989,,0.0,0,,RPUNMLQKOHLFFLE96CA
¸ô¦Ë°Ï,¤g¦a,¶¶¦w¬q301~330¦a¸¹,53.02,,¯S©w¹A·~°Ï,¹Aªª¥Î¦a,1050601,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,350000,6601,,0.0,0,¿Ë¤Í¡B­û¤u©Î¨ä¥L¯S®íÃö«Y¶¡¤§¥æ©ö¡C,RPPNMLLLOHLFFJE48CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°Ï©÷¤åµó91~120¸¹,78.0,¦í,,,1050506,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0870109,178.82,5,2,4,¦³,µL,9500000,53126,,0.0,0,,RPSNMLOJPHLFFIE88CA
³¾ªQ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«³¾ªQ°ÏªQ®H¥_«Ñ1~30¸¹,17.22,,¶m§ø°Ï,¤AºØ«Ø¿v¥Î¦a,1050406,¤g¦a2«Øª«1¨®¦ì0,¤C¼h,¤Q¤»¼h,¦í¦v¤j¼Ó(11¼h§t¥H¤W¦³¹q±è),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0840915,77.35,2,1,1,¦³,¦³,2000000,25856,,0.0,0,,RPPNMLLKPHLFFIE38CA
´ò¤º°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«´ò¤º°Ï¥¿¸q¤@¸ô31~60¸¹,64.04,,¤@¯ë¹A·~°Ï,¥ÒºØ«Ø¿v¥Î¦a,1050529,¤g¦a1«Øª«1¨®¦ì0,¥þ,¥|¼h,³z¤Ñ­í,¦í°Ó¥Î,¿ûµ¬²V¾®¤g³y,0870917,200.79,5,2,3,¦³,µL,3800000,18925,,0.0,0,,RPPNMLNJPHLFFJE58CA
¸ô¦Ë°Ï,¤g¦a,¤T·Ý°ñ¬q1~30¦a¸¹,165.0,,,,1050602,¤g¦a1«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,484127,2934,,0.0,0,,RPQNMLSLOHLFFJE66CA
¤»Àt°Ï,¤g¦a,¤£¦Ñ¬q211~240¦a¸¹,667.52,,­·´º°Ï,¹Aªª¥Î¦a,1050525,¤g¦a2«Øª«0¨®¦ì0,,,¨ä¥L,,,,0.0,0,0,0,¦³,µL,500000,749,,0.0,0,§t¼W«Ø©Î¥¼µn°O«Øª«¡C,RPPNMLKLOHLFFKE48CA
¬ü¿@°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¬ü¿@°Ï¬ü¿³µó179«Ñ10§Ë1~30¸¹,167.49,¦í,,,1050606,¤g¦a5«Øª«1¨®¦ì0,¥þ,¤T¼h,³z¤Ñ­í,¦í®a¥Î,¿ûµ¬²V¾®¤g³y,1041030,207.71,5,2,5,¦³,µL,8180000,39382,,0.0,0,,RPQNMLRKOHLFFKE56CA
¤»Àt°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤»Àt°Ï¸Î¿@¸ô81«Ñ31~60¸¹,1000.0,,¤s©Y¦a«O¨|°Ï,¹Aªª¥Î¦a,1050512,¤g¦a1«Øª«1¨®¦ì0,¤@¼h¡A¤G¼h¡A¤T¼h,¤T¼h,¹AªÙ,¹AªÙ,¤ì³y,0900402,228.06,3,2,3,¦³,µL,5500000,,,0.0,0,,RPQNMLQJPHLFFKE09CA
¤¯ªZ°Ï,©Ð¦a(¤g¦a+«Øª«),°ª¶¯¥«¤¯ªZ°Ï¤¯¶¯¸ô91~120¸¹,23.23,¦í,,,1050523,¤g¦a1«Øª«1¨®¦ì0,¤C¼h,¤Q¤T¼h,®M©Ð(1©Ð1ÆU1½Ã),¦í®a¥Î,¿ûµ¬²V¾®¤g³y,0930609,94.64999999999999,1,1,1,¦³,µL,3000000,31696,,0.0,0,,RPOOMLLLOHLFFIE38CA
